,Mean,2.5q,97.5q
v_subj(equal_friend).2,-1.7810804409135286,-1.876635222732064,-1.6453463605377077
v_subj(equal_friend).3,-1.7784824517732014,-1.871154332251361,-1.6438464048811046
v_subj(equal_friend).4,-1.7770682931675437,-1.8694421692382257,-1.6376008859113347
v_subj(equal_friend).5,-1.7776910275268358,-1.8700897745347473,-1.6408111816862205
v_subj(equal_friend).6,-1.777290190114178,-1.8713861519555481,-1.6391435276727133
v_subj(equal_friend).7,-1.7769686995450527,-1.868826974677487,-1.639865746424025
v_subj(equal_friend).8,-1.774222017268442,-1.864623924605387,-1.6318343769595276
v_subj(equal_friend).9,-1.786012767501616,-1.8868895868759574,-1.6526957191894516
v_subj(equal_friend).10,-1.7706258952474747,-1.860743631805136,-1.6263413858623905
v_subj(equal_friend).11,-1.7750654714220346,-1.8657458781435041,-1.6352829450130162
v_subj(equal_friend).12,-1.775798167336277,-1.8662957399124485,-1.6373740009649211
v_subj(equal_friend).13,-1.7770270505312764,-1.8693060358357156,-1.637921240889083
v_subj(equal_friend).14,-1.7805284560510932,-1.8770853964581857,-1.644203688948988
v_subj(equal_friend).15,-1.772652097421644,-1.8616919945201151,-1.6316668806637797
v_subj(equal_friend).16,-1.7792375067981003,-1.8734779030616557,-1.6443369772011693
v_subj(equal_friend).17,-1.7793781008689604,-1.8731032940787384,-1.639008969632277
v_subj(equal_friend).18,-1.7792098251837314,-1.8711229962455165,-1.646691286332491
v_subj(equal_friend).19,-1.7784779621828763,-1.8731425021933645,-1.6438246681657285
v_subj(equal_friend).20,-1.7793540885475942,-1.8729661549935088,-1.6427541695804952
v_subj(equal_friend).21,-1.77643283628508,-1.869975667339177,-1.6391254258016557
v_subj(equal_friend).22,-1.7804852285543045,-1.8767251772725986,-1.646368685826681
v_subj(equal_friend).23,-1.7774276193923277,-1.8705485715637216,-1.639298127771581
v_subj(equal_friend).24,-1.7748963531405715,-1.8656880743547968,-1.6343443323847726
v_subj(equal_friend).25,-1.771714423102767,-1.8609114681766727,-1.6271961428588289
v_subj(equal_friend).26,-1.7720734796157356,-1.860642962669292,-1.6319581226112538
